geninfo_id	title	length	expect	score	bits	identities	positives	total_cds	genbank_id	gc_percentage	reference_bp	reference_description	molecule_type	topology	data_file_division	date	sequence_version	source	organism	comment	taxonomy	mol_type	strain	isolation_source	host	db_xref	country	lat_lon	collection_date	collected_by	taxonomy_id	note	serovar	chromosome	sub_species	isolate	culture_collection	identified_by
1269120188	gi|1269120188|gb|CP017680.1| Staphylococcus aureus strain CFSAN007851 chromosome, complete genome	2748822	0.00626998	66.0	60.7975	126	126	2682.0	CP017680.1	32.85	2748822.0	Staphylococcus aureus strain CFSAN007851 chromosome, complete genome	DNA	circular	BCT	03-DEC-2020	1.0	Staphylococcus aureus	Staphylococcus aureus	Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	CFSAN007851	bakery environment - assembly production room		taxon:1280	USA: IL		18-Nov-2011	FDA	1280.0
1279695574	gi|1279695574|gb|CP019574.1| Staphylococcus aureus strain USA400-0051 chromosome, complete genome	2811886	0.00626998	66.0	60.7975	126	126	2457.0	CP019574.1	32.79	2811886.0	Staphylococcus aureus strain USA400-0051 chromosome, complete genome	DNA	circular	BCT	24-NOV-2017	1.0	Staphylococcus aureus	Staphylococcus aureus	Source DNA available from the Lab. Biologia Molecular de Bacterias.	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	USA400-0051		Homo sapiens	taxon:1280	USA		2003/2006		1280.0
1321411704	gi|1321411704|gb|CP016856.2| Staphylococcus aureus strain 2148.N, complete genome.	2748803	4.22468e-05	74.0	68.0109	331	331	2749.0	CP016856.2	32.82	2748803.0	Staphylococcus aureus strain 2148.N chromosome, complete genome	DNA	circular	BCT	28-FEB-2019	2.0	Staphylococcus aureus	Staphylococcus aureus	On Jan 8, 2018 this sequence version replaced CP016856.1. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	2148.N	Nose from military trainee	Homo sapiens	taxon:1280	USA: Ft. Benning, Georgia	32.3913 N 84.8229 W	13-Oct-2011	Uniformed Services University	1280.0
1335859400	gi|1335859400|gb|CP026073.1| Staphylococcus aureus strain Mw2 chromosome, complete genome	2819334	0.00626998	66.0	60.7975	126	126	2840.0	CP026073.1	32.83	2819334.0	Staphylococcus aureus strain Mw2 chromosome, complete genome	DNA	circular	BCT	26-SEP-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	On Jan 29, 2018 this sequence version replaced JYAT01000001.1. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	Mw2	fatal septicaemia and septic arthritis in a 16-month-old American-Indian girl who had no risk factors associated with health care	Homo sapiens	taxon:1280	USA: North Dakota		1998	Rockefeller University	1280.0						FDA:FDAARGOS_42
1346694066	gi|1346694066|gb|CP026957.1| Staphylococcus aureus strain FDAARGOS_43 chromosome, complete genome	2820631	0.00626998	66.0	60.7975	126	126	2841.0	CP026957.1	32.83	2820631.0	Staphylococcus aureus strain FDAARGOS_43 chromosome, complete genome	DNA	circular	BCT	26-SEP-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	FDAARGOS_43	fatal septicaemia and septic arthritis in a 16-month-old American-Indian girl who had no risk factors associated with health care	Homo sapiens	taxon:1280	USA: North Dakota		1998	Rockefeller University	1280.0						FDA:FDAARGOS_43
1346708089	gi|1346708089|gb|CP026964.1| Staphylococcus aureus strain FDAARGOS_2 chromosome, complete genome	2800003	0.00626998	66.0	60.7975	126	126	2814.0	CP026964.1	32.85	2800003.0	Staphylococcus aureus strain FDAARGOS_2 chromosome, complete genome	DNA	circular	BCT	26-SEP-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	FDAARGOS_2		Homo sapiens	taxon:1280	United Kingdom		1998	Rockefeller University	1280.0	community aquired					FDA:FDAARGOS_2
1395803752	gi|1395803752|gb|CP029649.1| Staphylococcus aureus strain AR_0472 chromosome, complete genome	2834439	4.22468e-05	74.0	68.0109	331	331	2634.0	CP029649.1	32.81	2834439.0	Staphylococcus aureus strain AR_0472 chromosome, complete genome	DNA	circular	BCT	06-JUN-2018	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	AR_0472			taxon:1280					1280.0
1395814702	gi|1395814702|gb|CP029681.1| Staphylococcus aureus strain AR_0473 chromosome, complete genome	2834434	4.22468e-05	74.0	68.0109	331	331	2632.0	CP029681.1	32.81	2834434.0	Staphylococcus aureus strain AR_0473 chromosome, complete genome	DNA	circular	BCT	06-JUN-2018	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	AR_0473			taxon:1280					1280.0
1395842556	gi|1395842556|gb|CP021353.1| Staphylococcus aureus strain 121560027-1 genome	2818490	0.00179638	69.0	63.5025	330	330	2843.0	CP021353.1	32.9	2818490.0	Staphylococcus aureus strain 121560027-1 chromosome	DNA	circular	BCT	06-JUN-2018	1.0	Staphylococcus aureus	Staphylococcus aureus	Bacteria available from NASA Johnson Space Center Microbiology Lab. Sequence may have overlapping ends instead of a gap at the end. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	121560027-1	International Space Station Surface: JEM PM		taxon:1280			2012-05-29	NASA Johnson Space Center Microbiology Lab	1280.0
1434695380	gi|1434695380|gb|CP031131.1| Staphylococcus aureus strain E16SA093 chromosome, complete genome	2785564	4.22468e-05	74.0	68.0109	331	331	2800.0	CP031131.1	32.88	2785564.0	Staphylococcus aureus strain E16SA093 chromosome, complete genome	DNA	circular	BCT	26-JUL-2018	1.0	Staphylococcus aureus	Staphylococcus aureus	Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/ This genome has a base modification file available.	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	E16SA093	blood	Homo sapiens	taxon:1280	South Korea	35.91 N 127.77 E	Sep-2016	Kor-GLASS	1280.0
1434698105	gi|1434698105|gb|CP031130.1| Staphylococcus aureus strain F17SA003 chromosome, complete genome	2768346	4.22468e-05	74.0	68.0109	331	331	2790.0	CP031130.1	32.85	2768346.0	Staphylococcus aureus strain F17SA003 chromosome, complete genome	DNA	circular	BCT	26-JUL-2018	1.0	Staphylococcus aureus	Staphylococcus aureus	Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/ This genome has a base modification file available.	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	F17SA003	blood	Homo sapiens	taxon:1280	South Korea	35.91 N 127.77 E	Jan-2017	Kor-GLASS	1280.0
1435959389	gi|1435959389|gb|CP022607.1| Staphylococcus aureus strain FORC_061 chromosome, complete genome	2731682	4.22468e-05	74.0	68.0109	331	331	2496.0	CP022607.1	32.84	2731682.0	Staphylococcus aureus strain FORC_061 chromosome, complete genome	DNA	circular	BCT	31-JUL-2018	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	FORC_061	stool	Homo sapiens	taxon:1280	South Korea	36.8659 N 127.553 E	2017-01	samsunghospital	1280.0
1441461393	gi|1441461393|gb|CP022718.1| Staphylococcus aureus strain 45 chromosome, complete genome	2730989	0.00179638	69.0	63.5025	330	330	2478.0	CP022718.1	32.87	2730989.0	Staphylococcus aureus strain 45 chromosome, complete genome	DNA	circular	BCT	03-AUG-2018	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	45	blood	Homo sapiens	taxon:1280	Germany	51.9636 N 7.6132 E	1994	University of Munster	1280.0
1441463897	gi|1441463897|gb|CP022720.1| Staphylococcus aureus strain 135 chromosome, complete genome	2730989	0.00179638	69.0	63.5025	330	330	2478.0	CP022720.1	32.87	2730989.0	Staphylococcus aureus strain 135 chromosome, complete genome	DNA	circular	BCT	03-AUG-2018	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	135	nares	Homo sapiens	taxon:1280	Germany	51.9636 N 7.6132 E	1994	University of Munster	1280.0
1442907841	gi|1442907841|emb|LT996889.1| Staphylococcus aureus isolate 24117-REV genome assembly, chromosome: I	2730983	0.00179638	69.0	63.5025	330	330	0.0	LT996889.1	32.88	2730983.0	Staphylococcus aureus isolate 24117-REV genome assembly, chromosome: I	DNA	linear	BCT	06-AUG-2018	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA		human		taxon:1280					1280.0			I		24117-REV
1442907842	gi|1442907842|emb|LT996890.1| Staphylococcus aureus isolate 24117-SCV genome assembly, chromosome: I	2730984	0.00179638	69.0	63.5025	330	330	0.0	LT996890.1	32.88	2730984.0	Staphylococcus aureus isolate 24117-SCV genome assembly, chromosome: I	DNA	linear	BCT	06-AUG-2018	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA		human		taxon:1280					1280.0			I		24117-SCV
1442907843	gi|1442907843|emb|LT996891.1| Staphylococcus aureus isolate 24117-WT genome assembly, chromosome: I	2730986	0.00179638	69.0	63.5025	330	330	0.0	LT996891.1	32.88	2730986.0	Staphylococcus aureus isolate 24117-WT genome assembly, chromosome: I	DNA	linear	BCT	06-AUG-2018	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA		human		taxon:1280					1280.0			I		24117-WT
1450245067	gi|1450245067|gb|MH454243.1| Staphylococcus aureus strain Sau-3805Lar genomic sequence	298526	0.0	40000.0	36068.7	20000	20000
1465726307	gi|1465726307|dbj|AP018923.1| Staphylococcus aureus JMUB3031 DNA, complete genome	2864283	0.00626998	66.0	60.7975	126	126	2705.0	AP018923.1	32.87	2864283.0	Staphylococcus aureus JMUB3031 DNA, complete genome	DNA	circular	BCT	30-AUG-2018	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	JMUB3031	lung	Homo sapiens	taxon:1280	Japan		2017		1280.0
1537818094	gi|1537818094|gb|CP034441.1| Staphylococcus aureus strain PMB 81-4 chromosome, complete genome	2876590	0.00626998	66.0	60.7975	126	126	0.0	CP034441.1	32.87	2876590.0	Staphylococcus aureus strain PMB 81-4 chromosome, complete genome	DNA	circular	BCT	18-DEC-2018	1.0	Staphylococcus aureus	Staphylococcus aureus	Bacteria and source DNA available from Seoul National University Avian disease lab.	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	PMB 81-4	breast	Bos taurus	taxon:1280	South Korea:Pyeongchang-gun	37.32 N 128.26 E	2015	Danil Kim	1280.0
1539191410	gi|1539191410|emb|LR133917.1| Staphylococcus aureus strain NCTC8317 genome assembly, chromosome: 1	2749900	4.22468e-05	74.0	68.0109	331	331	2518.0	LR133917.1	32.84	2749900.0	Staphylococcus aureus strain NCTC8317 genome assembly, chromosome: 1	DNA	circular	BCT	20-DEC-2018	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	NCTC8317	not available: to be reported later		taxon:1280					1280.0		not available: to be reported later	1
1540305591	gi|1540305591|gb|CP034486.1| Staphylococcus aureus strain PMB 64-1 chromosome, complete genome	2775972	2.18651e-21	135.0	123.014	613	613	0.0	CP034486.1	32.91	2775972.0	Staphylococcus aureus strain PMB 64-1 chromosome, complete genome	DNA	circular	BCT	20-DEC-2018	1.0	Staphylococcus aureus	Staphylococcus aureus	Bacteria and source DNA available from Seoul National University Avian disease lab.	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	PMB 64-1	breast	Bos taurus	taxon:1280	South Korea:Pyeongchang-gun	37.32 N 128.26 E	2015	Danil Kim	1280.0
1552475640	gi|1552475640|emb|LR130509.1| Staphylococcus aureus strain BPH2760 genome assembly, chromosome: 1	2725220	0.00626998	66.0	60.7975	126	126	0.0	LR130509.1	32.82	2725220.0	Staphylococcus aureus strain BPH2760 genome assembly, chromosome: 1	DNA	linear	BCT	10-JAN-2019	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	BPH2760	blood		taxon:1280					1280.0			1		BPH2760
1705044906	gi|1705044906|dbj|AP019751.1| Staphylococcus aureus JRA307 DNA, complete genome	2905582	0.00626998	66.0	60.7975	126	126	2729.0	AP019751.1	32.86	2905582.0	Staphylococcus aureus JRA307 DNA, complete genome	DNA	circular	BCT	17-JUL-2019	1.0	Staphylococcus aureus	Staphylococcus aureus		Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	JRA307	pus	Equus caballus	taxon:1280	Japan:Ibaraki		2018-01-20		1280.0	ST1; spa type t127
1712331861	gi|1712331861|gb|CP042008.1| Staphylococcus aureus strain B3-4A chromosome, complete genome	2747092	4.22468e-05	74.0	68.0109	331	331	2875.0	CP042008.1	32.88	2747092.0	Staphylococcus aureus strain B3-4A chromosome, complete genome	DNA	circular	BCT	31-JUL-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	The annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (PGAP). Information about PGAP can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	B3-4A	retail beef liver		taxon:1280	USA: Oklahoma	36.1540 N 95.9928 W	2010-06	Lubna S. Abdalrahman	1280.0
1712337472	gi|1712337472|gb|CP042046.1| Staphylococcus aureus strain B2-7A chromosome, complete genome	2780737	4.22468e-05	74.0	68.0109	331	331	2809.0	CP042046.1	32.89	2780737.0	Staphylococcus aureus strain B2-7A chromosome, complete genome	DNA	circular	BCT	31-JUL-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	The annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (PGAP). Information about PGAP can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	B2-7A	retail beef liver		taxon:1280	USA: Oklahoma	36.1540 N 95.9928 W	2010-06	Lubna S. Abdalrahman	1280.0
1712359720	gi|1712359720|gb|CP042048.1| Staphylococcus aureus strain B1-4A chromosome, complete genome	2745835	4.22468e-05	74.0	68.0109	331	331	2877.0	CP042048.1	32.81	2745835.0	Staphylococcus aureus strain B1-4A chromosome, complete genome	DNA	circular	BCT	31-JUL-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	The annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (PGAP). Information about PGAP can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	B1-4A	retail beef		taxon:1280	USA: Oklahoma	36.1540 N 95.9928 W	2010-06	Lubna S. Abdalrahman	1280.0
1714044828	gi|1714044828|gb|CP031265.1| Staphylococcus aureus strain 13 chromosome, complete genome	2737143	0.00626998	66.0	60.7975	126	126	2749.0	CP031265.1	32.83	2737143.0	Staphylococcus aureus strain 13 chromosome, complete genome	DNA	circular	BCT	01-AUG-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	Bacteria and source DNA available from FCAV/UNESP SAu13. Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	13	Buffalo milk		taxon:1280	Brazil	22.125833 S 47.662778 W	22-Apr-2014	Lucas Jose Luduverio Pizauro	1280.0
1714201779	gi|1714201779|gb|CP041037.1| Staphylococcus aureus strain NP66 chromosome, complete genome	2752396	3.46783e-06	79.0	72.5194	332	332	2703.0	CP041037.1	32.9	2752396.0	Staphylococcus aureus strain NP66 chromosome, complete genome	DNA	circular	BCT	01-AUG-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	Bacteria and source DNA available from National Institute for Communicable Diseases, South Africa. The annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (PGAP). Information about PGAP can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	NP66	Pus aspirate	Homo sapiens	taxon:1280	South Africa: Gauteng	26.2708 S 28.1123 E	21-Feb-2018	National Institute for Communicable Diseases, South Africa	1280.0
1751103437	gi|1751103437|gb|CP043914.1| Staphylococcus aureus strain GHA10 chromosome	2726612	0.00179638	69.0	63.5025	330	330	2651.0	CP043914.1	32.78	2726612.0	Staphylococcus aureus strain GHA10 chromosome	DNA	circular	BCT	25-SEP-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	The annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (PGAP). Information about PGAP can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	GHA10	hospital	Homo sapiens	taxon:1280	Ghana: Accra	5.5881 N 0.1834 W	18-Oct-2018	NMIMR, Ghana	1280.0
1760142703	gi|1760142703|gb|CP030479.1| Staphylococcus aureus strain ER02243.3 chromosome, complete genome	2844232	4.22468e-05	74.0	68.0109	331	331	2864.0	CP030479.1	32.92	2844232.0	Staphylococcus aureus strain ER02243.3 chromosome, complete genome	DNA	circular	BCT	10-OCT-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	ER02243.3	blood	Homo sapiens	taxon:1280	USA:New York City	40.7903114 N 73.9528738 W	2015	Mount Sinai Hospital	1280.0
1760308504	gi|1760308504|gb|CP030550.1| Staphylococcus aureus strain ER03364.3 chromosome, complete genome	2786143	4.22468e-05	74.0	68.0109	331	331	2790.0	CP030550.1	32.79	2786143.0	Staphylococcus aureus strain ER03364.3 chromosome, complete genome	DNA	circular	BCT	10-OCT-2019	1.0	Staphylococcus aureus	Staphylococcus aureus	Annotation was added by the NCBI Prokaryotic Genome Annotation Pipeline (released 2013). Information about the Pipeline can be found here: https://www.ncbi.nlm.nih.gov/genome/annotation_prok/	Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	genomic DNA	ER03364.3	blood	Homo sapiens	taxon:1280	USA:New York City	40.7903114 N 73.9528738 W	2015	Mount Sinai Hospital	1280.0
